PlayerID,Name,CountryCode,WorldCupYear,Position,Age,BirthYear,Height,Weight,PreferredFoot,MarketValue,OverallRating,Matches,Minutes,Goals,Assists,Saves,CleanSheets,GoalsConceded,PassAccuracy,Tackles,Interceptions,Clearances,Errors,PenaltiesSaved,xG,Shots,ShotsOnTarget,Dribbles,Fouls,YellowCards,RedCards
1241,Ricardo Nascimento,CMR,2014,GK,28,1986,191,89,Right,7.8,74,3,246,0.0,0.0,2.41,0.79,3.58,87.8,1.26,0.8,4.57,0.0,0.4,-0.17,0.0,0.0,0.0,1.64,0,0
1242,Marcelo Ribeiro,CMR,2014,LB,37,1977,179,85,Right,46.0,93,3,293,0.25,0.48,0.0,2.82,0.0,82.1,4.28,12.18,10.83,0.47,-0.7,0.1,7.43,1.54,5.95,3.84,1,0
1243,Leonardo Lima,ECU,2014,CDM,20,1994,188,85,Right,46.4,77,3,278,0.26,0.13,0.0,0.97,0.0,85.5,12.7,9.85,5.47,0.56,0.3,0.23,4.13,0.97,4.54,6.88,0,0
1244,Felipe Nascimento,ECU,2014,RW,20,1994,184,72,Right,34.4,70,3,232,0.62,0.69,0.0,0.27,0.0,77.3,3.0,3.15,1.83,0.9,0.1,0.63,7.72,6.75,14.25,3.75,0,0
1245,Fernando Monteiro,ECU,2014,CM,27,1987,175,79,Both,7.1,63,4,414,0.33,0.79,0.0,0.88,0.0,87.7,11.59,6.71,6.11,0.7,-0.5,-0.67,6.18,1.7,5.81,5.9,0,0
1246,Vinicius Souza,ECU,2014,RB,30,1984,191,73,Left,16.2,80,2,233,0.18,0.66,0.0,1.18,0.0,78.7,14.54,5.05,9.66,0.58,0.0,0.64,2.51,1.56,4.19,8.88,0,0
1247,Felipe Martins,ECU,2014,CB,23,1991,187,70,Right,44.6,79,5,447,0.28,0.1,0.0,2.18,0.0,83.0,6.77,8.2,25.1,0.42,-0.0,-0.29,5.35,1.06,1.93,9.21,0,0
1248,Gustavo Mendes,ECU,2014,CB,33,1981,193,73,Right,62.3,81,2,183,0.26,0.1,0.0,2.0,0.0,88.5,8.09,10.5,20.3,0.56,-0.1,0.67,3.52,0.91,2.43,5.48,0,0
1249,Joao Barbosa,ECU,2014,CDM,37,1977,188,75,Left,9.9,74,3,279,0.16,0.31,0.0,1.02,0.0,85.2,10.52,9.49,8.28,0.22,0.1,0.04,2.58,1.16,4.8,12.32,0,0
1250,Carlos Barbosa,ECU,2014,CM,19,1995,186,84,Right,7.7,60,3,247,0.45,0.47,0.0,0.91,0.0,89.2,11.82,10.62,4.45,0.96,0.1,0.01,5.81,1.61,8.36,8.0,0,0
1251,Gustavo Mendes,ECU,2014,CM,22,1992,185,67,Right,22.9,79,5,424,0.62,0.59,0.0,0.71,0.0,93.3,5.75,5.95,5.29,1.07,-0.1,0.44,4.62,1.84,9.77,9.16,1,0
1252,Carlos Dias,ECU,2014,RW,26,1988,175,69,Right,56.8,82,3,304,0.6,0.67,0.0,0.72,0.0,79.1,1.53,3.99,2.49,1.21,0.3,0.71,7.25,3.9,15.36,8.88,0,0
1253,Joao Costa,ECU,2014,CAM,22,1992,191,77,Right,69.2,78,5,433,0.74,0.73,0.0,0.51,0.0,83.0,3.33,2.91,1.59,0.9,-0.6,0.8,4.5,3.76,10.87,5.27,0,0
1254,Joao Carvalho,ECU,2014,LW,34,1980,189,73,Right,58.3,73,6,538,0.58,0.95,0.0,0.29,0.0,77.3,3.37,2.85,2.26,1.64,0.8,1.0,11.02,3.0,14.05,4.67,0,0
1255,Gustavo Mendes,ECU,2014,ST,29,1985,194,83,Left,157.6,81,3,287,0.97,0.53,0.0,0.0,0.0,71.0,1.58,2.81,0.9,0.73,-0.3,1.79,5.32,2.46,8.78,7.48,0,0
1256,Leonardo Melo,ECU,2014,CB,22,1992,181,68,Left,59.7,83,6,482,0.16,0.1,0.0,3.2,0.0,89.7,9.57,8.66,31.27,0.51,-0.3,0.79,3.37,1.09,1.87,6.98,1,0
1257,Eduardo Nascimento,ECU,2014,GK,36,1978,199,82,Right,37.2,75,1,142,0.0,0.0,15.49,1.74,3.08,88.7,1.13,2.06,5.7,0.0,0.7,0.82,0.0,0.0,0.0,0.91,0,0
1258,Fernando Martins,ECU,2014,LB,33,1981,185,76,Right,24.3,78,3,311,0.23,0.43,0.0,1.6,0.0,76.2,13.45,9.68,16.94,0.71,0.3,0.61,3.61,2.08,7.59,3.15,1,0
1259,Gustavo Melo,ECU,2014,LW,22,1992,181,83,Right,20.9,69,2,210,0.38,0.91,0.0,0.57,0.0,78.2,3.12,3.24,1.93,1.13,-0.2,0.43,7.34,4.24,16.56,4.71,0,0
1260,Ricardo Freitas,ECU,2014,ST,21,1993,188,89,Right,29.5,79,4,371,1.4,0.26,0.0,0.0,0.0,71.8,1.59,2.56,0.59,1.22,0.1,1.33,14.35,6.4,5.55,3.44,0,0
1261,Eduardo Gomes,ECU,2014,GK,29,1985,187,83,Right,8.0,72,2,184,0.0,0.0,12.8,1.23,2.04,83.3,0.74,2.34,5.22,0.0,0.0,0.22,0.0,0.0,0.0,1.2,0,0
1262,Diego Oliveira,ECU,2014,LB,28,1986,180,83,Right,79.0,82,3,304,0.34,0.47,0.0,2.02,0.0,80.3,10.31,9.13,11.04,0.87,-0.4,0.31,3.53,2.93,6.04,5.1,0,0
1263,Matheus Nascimento,ECU,2014,RB,36,1978,179,76,Right,68.6,87,3,242,0.33,0.71,0.0,1.8,0.0,81.3,11.45,6.42,10.85,0.78,0.1,0.56,4.33,2.13,5.06,3.02,0,0
1264,Heitor Oliveira,ECU,2014,CB,22,1992,192,78,Both,30.8,68,5,488,0.21,0.14,0.0,1.85,0.0,87.7,9.66,11.43,30.7,0.68,-0.3,-0.24,4.2,1.15,2.21,6.5,1,0
1265,Thiago Almeida,ECU,2014,GK,19,1995,189,80,Right,23.6,72,2,238,0.0,0.0,18.11,1.59,0.66,79.2,0.9,1.96,3.55,0.0,0.4,-0.34,0.0,0.0,0.0,0.4,0,0
1266,Diego Mendes,HON,2014,CB,33,1981,173,70,Left,62.6,83,5,468,0.27,0.09,0.0,2.22,0.0,85.2,1.55,6.85,25.91,0.65,0.1,0.32,4.46,0.87,1.27,6.27,1,0
1267,Gustavo Oliveira,HON,2014,GK,24,1990,198,85,Right,44.0,70,6,510,0.0,0.0,16.67,2.37,1.81,90.7,1.08,1.84,5.3,0.0,0.5,-0.17,0.0,0.0,0.0,0.48,0,0
1268,Matheus Rocha,HON,2014,LW,25,1989,194,71,Right,54.5,84,3,309,1.18,0.36,0.0,0.57,0.0,83.0,3.45,5.69,2.58,1.56,0.3,0.54,13.15,2.8,12.81,4.56,0,0
1269,Matheus Martins,HON,2014,ST,34,1980,192,68,Left,85.5,84,6,535,1.59,0.42,0.0,0.0,0.0,74.0,1.85,3.21,1.48,0.91,-0.4,1.56,12.19,5.04,4.38,7.61,0,0
1270,Rafael Gomes,HON,2014,RB,30,1984,191,70,Left,32.0,82,5,469,0.27,0.5,0.0,1.35,0.0,78.0,11.66,4.16,9.94,0.7,0.1,0.5,5.5,1.67,3.17,6.14,0,0
1271,Rodrigo Rocha,HON,2014,LW,25,1989,179,66,Left,69.6,79,5,469,0.49,1.06,0.0,0.45,0.0,76.2,3.14,4.48,2.56,1.13,0.1,0.85,15.11,5.23,14.79,4.58,0,0
1272,Heitor Gomes,HON,2014,CB,23,1991,191,76,Right,58.2,75,5,389,0.1,0.14,0.0,2.44,0.0,87.8,9.55,4.3,28.99,0.35,-0.1,-0.23,2.53,0.91,2.23,6.51,1,0
1273,Gabriel Ribeiro,HON,2014,GK,20,1994,186,79,Right,24.6,69,3,287,0.0,0.0,17.26,2.02,4.24,89.4,1.24,1.64,5.12,0.0,0.4,0.22,0.0,0.0,0.0,0.28,0,0
1274,Felipe Barbosa,HON,2014,RW,31,1983,170,88,Left,47.2,73,4,353,0.32,0.53,0.0,0.64,0.0,73.0,1.76,4.47,2.32,1.77,0.2,0.43,9.83,3.67,9.23,6.33,0,0
1275,Felipe Silva,HON,2014,RB,26,1988,175,80,Right,20.7,79,2,239,0.27,0.5,0.0,1.34,0.0,84.3,10.7,5.91,7.79,0.74,0.7,0.54,3.6,2.5,7.76,3.67,0,0
1276,Joao Silva,HON,2014,CAM,28,1986,187,82,Right,39.0,76,3,254,0.66,1.56,0.0,0.7,0.0,79.9,4.02,5.69,2.24,1.71,0.5,0.95,15.3,2.5,5.53,3.81,0,0
1277,Gustavo Monteiro,HON,2014,LB,32,1982,193,69,Left,26.6,91,6,448,0.24,0.44,0.0,2.77,0.0,85.9,9.01,7.7,11.34,0.66,-0.3,0.4,4.66,2.35,4.64,7.08,1,0
1278,Heitor Pereira,HON,2014,CDM,29,1985,181,75,Both,40.6,73,3,337,0.22,0.18,0.0,0.72,0.0,90.5,10.38,10.3,7.28,0.37,-0.3,0.21,4.93,1.23,2.5,5.66,1,0
1279,Eduardo Rodrigues,HON,2014,RW,29,1985,186,74,Right,80.7,72,3,320,0.63,1.01,0.0,0.15,0.0,75.4,3.54,3.99,2.35,1.19,0.1,0.99,4.06,2.35,18.14,5.49,0,0
1280,Felipe Santos,HON,2014,LB,36,1978,185,69,Right,22.4,94,3,264,0.4,0.44,0.0,2.56,0.0,86.4,2.09,8.1,5.57,0.9,0.9,0.62,5.29,2.01,4.23,3.54,1,0
1281,Arthur Barbosa,HON,2014,CM,25,1989,185,85,Right,14.9,60,5,433,0.32,0.2,0.0,0.55,0.0,88.3,9.77,7.51,5.83,0.54,-0.1,0.69,5.11,1.97,5.45,5.88,1,0
1282,Alexandre Carvalho,HON,2014,CM,22,1992,193,70,Left,23.6,77,3,346,0.47,0.45,0.0,0.15,0.0,90.9,7.9,8.89,4.88,0.77,-0.3,0.74,7.04,1.92,6.75,6.75,0,0
1283,Alexandre Freitas,HON,2014,ST,24,1990,175,85,Right,29.1,80,4,333,0.75,0.62,0.0,0.0,0.0,72.4,1.53,2.58,1.09,0.97,-0.6,1.14,10.58,7.81,7.69,7.26,0,0
1284,Arthur Ferreira,HON,2014,CDM,21,1993,182,74,Right,38.0,77,4,302,0.13,0.32,0.0,1.03,0.0,84.9,11.01,13.93,4.89,0.49,0.4,0.91,2.52,0.94,2.77,8.35,0,0
1285,Roberto Souza,HON,2014,CM,26,1988,187,76,Right,30.6,61,4,345,0.46,0.6,0.0,1.14,0.0,85.7,8.48,7.68,6.38,0.74,-0.3,0.46,3.83,1.47,5.91,7.94,0,0
1286,Eduardo Araujo,HON,2014,CB,32,1982,175,75,Left,22.8,90,4,364,0.05,0.09,0.0,2.75,0.0,83.0,5.51,8.01,31.49,0.53,0.3,0.81,3.12,0.69,2.0,5.48,1,0
1287,Heitor Martins,HON,2014,GK,27,1987,192,87,Right,66.2,87,3,323,0.0,0.0,13.93,2.41,2.89,84.0,0.91,1.68,4.63,0.0,0.6,0.07,0.0,0.0,0.0,1.53,0,0
1288,Rodrigo Almeida,HON,2014,CB,25,1989,187,82,Right,22.2,82,4,336,0.14,0.14,0.0,2.16,0.0,87.0,12.39,6.31,11.03,0.36,-0.1,0.59,1.65,1.49,1.38,6.04,1,0
1289,Andre Silva,BIH,2014,CAM,31,1983,182,74,Left,76.4,82,5,443,0.62,0.78,0.0,0.83,0.0,84.6,3.38,5.74,2.56,1.51,-0.4,1.28,8.84,4.25,13.11,6.63,0,0
1290,Lucas Ferreira,BIH,2014,RW,22,1992,175,83,Both,83.8,83,4,316,0.81,0.98,0.0,0.2,0.0,81.9,2.1,5.27,0.95,2.05,0.1,1.29,10.91,2.91,16.82,3.57,0,0
1291,Eduardo Mendes,BIH,2014,LB,34,1980,194,80,Right,46.0,82,5,443,0.35,0.59,0.0,1.81,0.0,82.9,9.74,12.46,9.54,1.1,-0.0,0.02,4.83,2.19,5.03,6.9,1,0
1292,Thiago Souza,BIH,2014,LB,26,1988,174,66,Right,48.0,75,5,484,0.23,0.42,0.0,1.58,0.0,82.7,13.32,9.66,6.03,0.94,-0.2,0.71,5.46,1.98,6.71,6.67,0,0
1293,Heitor Mendes,BIH,2014,GK,33,1981,188,87,Both,11.3,64,5,457,0.0,0.0,16.98,1.45,3.05,82.5,1.23,1.25,6.47,0.0,0.5,0.06,0.0,0.0,0.0,0.3,0,0
1294,Gustavo Carvalho,BIH,2014,LW,23,1991,194,80,Right,46.7,83,3,275,0.45,1.02,0.0,0.65,0.0,76.3,3.56,5.65,2.89,1.44,0.3,0.94,15.29,5.2,12.56,5.68,0,0
1295,Ricardo Pereira,BIH,2014,CB,23,1991,184,79,Left,27.2,94,4,362,0.24,0.13,0.0,3.08,0.0,85.5,6.39,7.93,15.62,0.56,0.0,1.1,5.42,0.79,2.44,9.66,1,0
1296,Alexandre Ribeiro,BIH,2014,CB,34,1980,190,78,Left,38.4,85,6,490,0.17,0.09,0.0,2.68,0.0,82.0,5.54,6.95,20.78,0.23,-0.3,0.27,4.37,0.76,1.97,7.63,0,0
1297,Roberto Cardoso,BIH,2014,CDM,21,1993,194,84,Right,58.5,86,4,439,0.15,0.3,0.0,1.37,0.0,86.8,16.71,12.27,5.94,0.56,0.0,0.2,4.93,0.83,3.22,10.82,0,0
1298,Carlos Ribeiro,BIH,2014,GK,20,1994,192,91,Left,67.2,96,5,477,0.0,0.0,21.26,3.21,2.2,80.6,1.01,2.24,6.21,0.0,1.0,0.1,0.0,0.0,0.0,1.27,0,0
1299,Felipe Cardoso,BIH,2014,LW,34,1980,178,87,Both,89.5,81,4,355,1.2,1.28,0.0,0.46,0.0,76.1,2.76,2.95,3.1,0.84,0.2,0.59,10.09,6.57,14.81,5.54,0,0
1300,Carlos Barbosa,BIH,2014,CDM,33,1981,187,69,Left,47.7,77,3,273,0.23,0.37,0.0,0.93,0.0,91.5,11.76,16.25,12.98,0.39,-0.3,0.08,2.59,0.25,4.15,7.7,0,0
1301,Gabriel Oliveira,BIH,2014,RB,32,1982,173,66,Right,83.0,92,3,299,0.27,0.62,0.0,1.97,0.0,84.4,11.15,6.26,9.37,0.51,-0.3,0.38,4.1,1.73,7.52,3.75,0,0
1302,Diego Dias,BIH,2014,CM,36,1978,194,69,Right,41.3,78,4,342,0.39,0.46,0.0,0.63,0.0,84.2,5.44,10.88,4.39,0.47,0.0,0.7,9.19,3.1,4.94,6.39,1,0
1303,Andre Pereira,BIH,2014,RB,22,1992,176,84,Left,46.1,82,4,366,0.23,0.31,0.0,1.99,0.0,83.3,13.89,9.9,9.23,0.64,-0.4,0.32,7.65,1.11,7.52,5.3,0,0
1304,Lucas Melo,BIH,2014,CM,36,1978,177,87,Right,36.0,68,4,360,0.56,0.62,0.0,0.48,0.0,86.6,7.97,11.4,2.96,0.35,0.2,0.61,2.68,1.53,4.22,7.39,1,0
1305,Gustavo Mendes,BIH,2014,CB,23,1991,177,73,Right,21.4,69,5,407,0.15,0.04,0.0,1.27,0.0,93.1,7.02,4.71,26.74,0.53,0.1,-0.37,5.79,0.83,1.68,6.06,0,0
1306,Arthur Santos,BIH,2014,ST,35,1979,184,79,Left,120.3,81,3,294,1.79,0.44,0.0,0.0,0.0,70.5,1.22,3.74,1.06,1.15,-0.0,1.51,7.95,5.66,8.96,5.86,0,0
1307,Carlos Rodrigues,BIH,2014,CB,19,1995,188,88,Right,82.0,87,2,214,0.21,0.1,0.0,2.25,0.0,87.0,8.81,4.79,1.62,0.62,-0.3,0.75,5.34,1.47,1.42,6.42,1,0
1308,Paulo Nascimento,BIH,2014,ST,25,1989,183,84,Right,102.5,87,3,305,1.81,0.36,0.0,0.0,0.0,67.5,2.26,5.54,0.96,0.95,0.1,1.17,7.48,4.45,12.42,6.39,0,0
1309,Alexandre Gomes,BIH,2014,GK,25,1989,194,90,Right,22.2,88,5,393,0.0,0.0,13.24,3.07,3.98,86.8,0.98,1.77,4.39,0.0,0.4,0.25,0.0,0.0,0.0,0.86,0,0
1310,Arthur Araujo,BIH,2014,RW,22,1992,192,65,Right,37.8,74,4,384,0.79,0.87,0.0,0.63,0.0,74.2,1.52,5.39,2.49,2.17,-0.5,0.74,11.34,3.99,8.63,4.93,0,0
1311,Pedro Costa,BIH,2014,CM,28,1986,184,76,Left,16.0,75,2,252,0.27,0.71,0.0,1.14,0.0,87.4,8.91,5.25,4.12,0.99,0.4,0.41,5.13,1.18,5.26,6.12,0,0
1312,Alexandre Cavalcanti,RUS,2014,GK,31,1983,191,76,Right,8.7,74,3,280,0.0,0.0,17.85,2.04,3.08,84.7,1.14,1.55,7.02,0.0,0.3,-0.55,0.0,0.0,0.0,0.76,0,0
1313,Rafael Monteiro,RUS,2014,RB,35,1979,170,86,Right,24.5,86,4,388,0.38,0.55,0.0,1.85,0.0,81.2,2.8,4.17,11.18,0.67,0.5,0.43,7.71,2.4,8.38,6.04,1,0
1314,Diego Costa,RUS,2014,RW,37,1977,176,75,Right,63.0,72,5,525,0.45,0.75,0.0,0.76,0.0,78.2,2.81,4.76,2.13,1.47,0.3,0.82,10.86,3.42,21.63,6.69,0,0
1315,Roberto Ribeiro,RUS,2014,CB,22,1992,186,81,Right,26.9,86,5,390,0.18,0.08,0.0,1.69,0.0,86.4,6.87,12.95,30.88,0.51,0.4,0.42,3.55,0.3,2.39,5.55,1,0
1316,Andre Melo,RUS,2014,CB,37,1977,183,70,Left,45.0,81,3,235,0.14,0.12,0.0,1.68,0.0,84.9,9.96,9.01,37.82,0.55,0.2,0.81,3.52,1.66,1.87,8.83,1,0
1317,Vinicius Santos,RUS,2014,CDM,32,1982,186,84,Both,18.1,84,3,325,0.2,0.45,0.0,0.96,0.0,93.4,6.83,14.0,9.32,0.42,-0.2,-0.04,4.6,1.26,5.22,6.49,2,0
1318,Felipe Gomes,RUS,2014,LW,23,1991,181,68,Left,60.0,74,3,344,0.52,0.99,0.0,0.68,0.0,74.7,3.92,5.41,2.56,1.17,0.0,0.51,7.19,5.3,14.68,5.9,0,0
1319,Paulo Barbosa,RUS,2014,LB,29,1985,179,68,Right,73.6,80,2,193,0.32,0.68,0.0,2.01,0.0,83.4,11.69,6.58,10.38,0.68,0.7,0.4,2.86,2.19,4.11,2.6,0,0
1320,Heitor Lima,RUS,2014,CM,35,1979,184,69,Left,32.8,77,4,357,0.4,0.39,0.0,0.94,0.0,87.0,6.08,8.07,6.36,0.84,0.3,0.8,5.79,1.79,5.93,3.99,0,0
1321,Bruno Barbosa,RUS,2014,CB,24,1990,177,76,Left,54.4,74,4,411,0.28,0.14,0.0,1.5,0.0,94.9,6.97,6.29,26.26,0.43,0.1,0.42,3.77,0.65,1.39,7.97,0,0
1322,Pedro Rocha,RUS,2014,RW,31,1983,193,73,Both,25.2,72,2,181,0.74,0.83,0.0,0.45,0.0,83.5,2.5,1.66,2.45,1.57,0.0,0.32,8.27,3.78,18.4,5.41,0,0
1323,Eduardo Rodrigues,RUS,2014,CAM,29,1985,192,88,Right,43.2,84,4,330,0.71,0.47,0.0,0.71,0.0,85.4,4.33,4.23,1.68,1.17,0.3,1.39,8.89,3.64,12.28,4.42,0,0
1324,Paulo Freitas,RUS,2014,GK,31,1983,183,81,Left,38.7,73,4,366,0.0,0.0,19.01,2.53,4.53,86.8,0.83,1.93,4.99,0.0,0.0,0.08,0.0,0.0,0.0,1.27,0,0
1325,Joao Cavalcanti,RUS,2014,CM,28,1986,180,77,Left,9.4,69,3,261,0.34,0.37,0.0,0.94,0.0,84.1,8.43,7.48,3.99,1.06,0.7,-0.28,3.27,1.52,9.31,8.3,1,0
1326,Matheus Cardoso,RUS,2014,CB,28,1986,183,81,Right,68.9,80,2,211,0.2,0.12,0.0,1.78,0.0,92.1,11.1,8.75,12.7,0.27,0.0,0.31,3.86,1.32,1.87,4.53,0,0
1327,Lucas Monteiro,RUS,2014,GK,26,1988,195,77,Left,39.2,72,3,287,0.0,0.0,13.18,2.08,3.27,85.7,1.54,1.89,7.37,0.0,0.2,0.06,0.0,0.0,0.0,0.8,0,0
1328,Paulo Melo,RUS,2014,LW,25,1989,173,79,Left,25.4,82,4,342,0.93,1.06,0.0,0.45,0.0,80.0,3.2,5.2,1.58,1.63,0.0,0.67,6.72,4.79,11.71,3.41,0,0
1329,Andre Almeida,RUS,2014,CM,32,1982,191,72,Right,18.4,64,5,420,0.24,0.76,0.0,1.23,0.0,90.3,6.88,8.93,3.38,0.73,-0.2,0.01,4.74,1.88,9.04,3.06,0,0
1330,Marcelo Lima,RUS,2014,RB,21,1993,193,75,Right,19.8,82,4,371,0.27,0.53,0.0,1.73,0.0,80.9,13.34,6.18,4.4,0.95,-0.2,0.42,7.15,2.24,3.01,6.8,0,0
1331,Alexandre Nascimento,RUS,2014,LB,21,1993,191,68,Right,34.3,90,5,480,0.41,0.31,0.0,1.58,0.0,80.2,13.99,9.0,8.28,0.91,0.3,0.55,4.32,1.73,7.36,2.75,0,0
1332,Marcelo Rodrigues,RUS,2014,ST,20,1994,193,65,Right,45.0,85,4,397,0.99,0.54,0.0,0.0,0.0,71.1,1.74,2.5,0.82,0.95,0.1,1.78,13.97,4.54,7.5,8.19,0,0
1333,Joao Freitas,RUS,2014,ST,28,1986,190,84,Left,88.5,88,3,312,1.13,0.42,0.0,0.0,0.0,69.6,1.22,4.41,1.44,1.31,-0.1,1.34,15.83,9.24,8.83,4.44,0,0
1334,Bruno Silva,RUS,2014,CDM,23,1991,185,86,Left,30.1,68,6,551,0.22,0.34,0.0,1.04,0.0,92.2,13.54,11.87,7.49,0.41,-0.3,0.09,3.16,1.35,5.63,4.82,1,0
1335,Kane,ENG,2014,CB,28,1986,170,72,Both,74.1,75,4,395,0.26,0.14,0.0,1.29,0.0,85.1,4.16,0.2,15.02,0.67,-0.1,0.77,2.61,0.92,2.72,4.65,1,0
1336,Sterling,ENG,2014,CDM,20,1994,186,84,Both,51.6,77,4,382,0.28,0.27,0.0,0.98,0.0,94.4,11.12,8.53,9.55,0.45,0.0,0.68,3.19,0.54,4.65,8.94,0,0
1337,Pickford,ENG,2014,ST,20,1994,177,85,Left,80.2,87,3,285,1.03,0.42,0.0,0.0,0.0,69.8,2.21,2.5,1.23,1.34,0.1,1.52,13.28,7.11,5.54,9.3,0,0
1338,Walker,ENG,2014,RB,29,1985,174,72,Right,46.8,83,1,153,0.38,0.21,0.0,2.17,0.0,81.1,8.42,4.77,11.03,0.78,-0.0,0.82,5.36,2.76,6.38,5.47,1,0
1339,Stones,ENG,2014,GK,32,1982,192,84,Right,24.6,75,2,201,0.0,0.0,19.86,2.86,2.98,83.5,1.78,1.98,4.75,0.0,0.3,-0.51,0.0,0.0,0.0,1.3,0,0
1340,Maguire,ENG,2014,GK,31,1983,199,91,Both,16.6,67,4,335,0.0,0.0,15.45,1.76,2.73,83.9,1.05,2.61,5.51,0.0,0.4,-0.33,0.0,0.0,0.0,0.67,0,0
1341,Henderson,ENG,2014,CDM,37,1977,178,83,Left,15.5,70,2,192,0.14,0.2,0.0,1.02,0.0,91.3,19.08,9.57,5.93,0.65,-0.1,0.37,4.37,0.57,4.15,10.58,1,0
1342,Rice,ENG,2014,CM,28,1986,182,80,Left,45.3,61,3,259,0.27,0.61,0.0,1.22,0.0,93.7,7.0,7.32,6.07,0.68,-0.4,0.24,2.84,1.92,6.88,4.43,0,0
1343,Foden,ENG,2014,RW,26,1988,185,89,Both,75.9,79,3,253,0.56,0.33,0.0,0.75,0.0,76.3,2.97,5.61,2.35,2.02,-0.1,1.29,10.26,5.03,23.75,4.48,0,0
1344,Mount,ENG,2014,LB,31,1983,181,89,Right,40.8,82,3,295,0.28,0.55,0.0,2.07,0.0,82.7,14.19,12.18,9.95,1.05,-0.2,0.58,6.87,1.46,5.15,8.81,0,0
1345,Grealish,ENG,2014,CM,27,1987,172,79,Right,7.5,67,3,307,0.35,0.66,0.0,1.14,0.0,88.6,10.79,11.47,6.35,0.43,0.0,-0.23,4.0,2.78,6.83,5.46,0,0
1346,Saka,ENG,2014,LB,37,1977,186,85,Both,73.2,85,4,297,0.23,0.94,0.0,1.97,0.0,81.8,12.47,10.43,8.85,1.02,-0.2,0.58,4.23,2.55,8.0,4.51,0,0
1347,Rashford,ENG,2014,GK,22,1992,194,87,Right,14.2,79,3,295,0.0,0.0,22.72,2.84,2.5,84.8,1.29,1.67,5.24,0.0,0.3,-0.07,0.0,0.0,0.0,1.02,0,0
1348,Sancho,ENG,2014,CB,19,1995,180,80,Both,27.9,84,3,233,0.26,0.11,0.0,1.73,0.0,84.9,9.35,13.7,14.4,0.43,-0.1,0.7,2.67,1.23,1.93,7.39,1,0
1349,Trippier,ENG,2014,CB,27,1987,194,75,Right,41.2,74,4,390,0.1,0.08,0.0,1.94,0.0,91.1,4.39,10.91,30.65,0.31,0.1,0.5,5.03,1.79,2.02,8.26,0,0
1350,Shaw,ENG,2014,CB,23,1991,177,85,Right,51.3,73,3,330,0.3,0.12,0.0,1.47,0.0,89.7,13.08,11.12,25.52,0.74,-0.5,0.49,0.15,0.77,3.08,5.36,1,0
1351,Chilwell,ENG,2014,LW,36,1978,182,84,Left,41.1,84,6,564,0.65,0.88,0.0,0.71,0.0,78.0,3.82,2.56,2.21,1.71,0.0,1.2,9.77,1.19,4.12,2.31,0,0
1352,Coady,ENG,2014,RB,37,1977,171,83,Right,31.5,98,4,367,0.4,0.63,0.0,2.92,0.0,84.5,14.64,8.45,7.88,0.8,0.1,0.3,5.92,1.95,3.53,5.59,0,0
1353,Pope,ENG,2014,CAM,25,1989,175,85,Left,43.6,72,2,204,0.45,0.97,0.0,0.48,0.0,81.4,5.97,4.35,2.32,1.43,-0.9,0.49,3.7,2.35,9.38,4.55,0,0
1354,Ramsdale,ENG,2014,CM,25,1989,187,85,Right,39.3,79,5,457,0.33,0.55,0.0,1.24,0.0,84.6,7.01,11.16,4.11,0.64,0.6,0.45,5.69,3.65,8.24,8.74,0,0
1355,White,ENG,2014,LW,26,1988,190,85,Left,48.2,79,4,402,0.64,0.49,0.0,0.35,0.0,79.0,2.92,2.67,1.02,1.31,0.0,0.79,10.16,5.25,13.27,3.32,0,0
1356,Guehi,ENG,2014,RW,24,1990,182,71,Right,63.0,67,2,241,0.34,1.03,0.0,0.46,0.0,82.0,1.51,5.28,1.77,1.48,-0.2,0.72,13.86,4.0,13.4,4.21,0,0
1357,Bellingham,ENG,2014,ST,26,1988,181,80,Right,27.1,82,4,360,0.39,0.38,0.0,0.0,0.0,71.4,1.84,3.86,0.31,1.44,-0.0,1.52,11.07,4.17,5.65,10.22,0,0
1358,Casillas,ESP,2014,CAM,32,1982,178,72,Left,33.0,77,3,292,0.6,1.24,0.0,0.48,0.0,80.9,2.05,5.24,1.93,1.28,0.0,0.5,7.01,2.63,11.38,4.32,0,0
1359,Ramos,ESP,2014,RB,22,1992,185,80,Right,93.1,92,4,367,0.48,0.55,0.0,2.68,0.0,83.5,11.69,9.39,10.51,0.16,-0.3,0.1,5.0,1.51,3.65,5.24,0,0
1360,Pique,ESP,2014,CB,19,1995,176,88,Right,41.9,74,4,385,0.25,0.12,0.0,1.11,0.0,86.7,9.36,9.85,25.17,0.5,-0.5,0.41,4.3,0.76,1.67,9.01,1,0
1361,Busquets,ESP,2014,CDM,23,1991,177,78,Left,79.2,79,3,244,0.16,0.23,0.0,1.81,0.0,90.0,6.97,10.93,9.17,0.65,-0.2,0.67,3.75,1.34,2.9,8.06,0,0
1362,Iniesta,ESP,2014,GK,37,1977,185,89,Right,64.2,89,4,386,0.0,0.0,22.59,3.15,4.18,86.1,0.53,3.02,5.89,0.0,0.9,0.52,0.0,0.0,0.0,1.13,0,0
1363,Xavi,ESP,2014,CDM,31,1983,180,77,Left,16.8,78,2,218,0.25,0.38,0.0,1.37,0.0,90.0,11.89,11.06,8.38,0.4,-0.1,0.5,3.15,1.16,3.96,4.49,1,0
