EventID,MatchID,PlayerID,TeamCode,EventType,Minute,Detail,xG
1830,131,1638,RUS,YellowCard,70,Foul,0.0
1831,131,1637,RUS,YellowCard,69,Foul,0.0
1832,131,1932,EGY,YellowCard,40,Foul,0.0
1833,131,1931,EGY,YellowCard,9,Foul,0.0
1834,131,1928,EGY,YellowCard,72,Foul,0.0
1835,131,1641,RUS,Substitution,71,Sub On,0.0
1836,131,1648,RUS,Substitution,74,Sub On,0.0
1837,131,1634,RUS,Substitution,56,Sub On,0.0
1838,131,1922,EGY,Substitution,74,Sub On,0.0
1839,131,1913,EGY,Substitution,88,Sub On,0.0
1840,131,1928,EGY,Substitution,62,Sub On,0.0
1841,131,1919,EGY,Substitution,78,Sub On,0.0
1842,132,2152,SAU,YellowCard,1,Foul,0.0
1843,132,2162,SAU,Substitution,59,Sub On,0.0
1844,132,2157,SAU,Substitution,73,Sub On,0.0
1845,132,2150,SAU,Substitution,72,Sub On,0.0
1846,132,2156,SAU,Substitution,60,Sub On,0.0
1847,133,1652,RUS,YellowCard,63,Foul,0.0
1848,133,1656,RUS,YellowCard,89,Foul,0.0
1849,133,1647,RUS,YellowCard,4,Foul,0.0
1850,133,1653,RUS,YellowCard,15,Foul,0.0
1851,133,1650,RUS,Substitution,61,Sub On,0.0
1852,133,1650,RUS,Substitution,54,Sub On,0.0
1853,133,1649,RUS,Substitution,59,Sub On,0.0
1854,133,1647,RUS,Substitution,58,Sub On,0.0
1855,133,1636,RUS,Substitution,52,Sub On,0.0
1856,134,2145,SAU,Goal,9,Open Play,0.9
1857,134,2154,SAU,Goal,58,Penalty,0.31
1858,134,1917,EGY,Goal,46,Penalty,0.8
1859,134,1917,EGY,YellowCard,84,Foul,0.0
1860,134,2159,SAU,YellowCard,67,Foul,0.0
1861,134,1914,EGY,YellowCard,80,Foul,0.0
1862,134,1922,EGY,YellowCard,19,Foul,0.0
1863,134,2156,SAU,YellowCard,53,Foul,0.0
1864,134,2150,SAU,YellowCard,28,Foul,0.0
1865,134,2156,SAU,Substitution,82,Sub On,0.0
1866,134,2143,SAU,Substitution,55,Sub On,0.0
1867,134,2144,SAU,Substitution,78,Sub On,0.0
1868,134,2151,SAU,Substitution,76,Sub On,0.0
1869,134,1930,EGY,Substitution,88,Sub On,0.0
1870,134,1927,EGY,Substitution,81,Sub On,0.0
1871,134,1916,EGY,Substitution,53,Sub On,0.0
1872,135,1772,POR,Goal,56,Open Play,0.57
1873,135,1773,POR,Goal,45,Open Play,0.57
1874,135,1783,POR,Goal,72,Open Play,0.63
1875,135,1765,ESP,Goal,93,Penalty,0.9
1876,135,1767,ESP,Goal,56,Open Play,0.73
1877,135,1767,ESP,Goal,57,Open Play,0.85
1878,135,1793,POR,YellowCard,59,Foul,0.0
1879,135,1755,ESP,YellowCard,19,Foul,0.0
1880,135,1763,ESP,YellowCard,8,Foul,0.0
1881,135,1752,ESP,YellowCard,9,Foul,0.0
1882,135,1776,POR,YellowCard,63,Foul,0.0
1883,135,1781,POR,Substitution,49,Sub On,0.0
1884,135,1779,POR,Substitution,70,Sub On,0.0
1885,135,1776,POR,Substitution,89,Sub On,0.0
1886,135,1753,ESP,Substitution,87,Sub On,0.0
1887,135,1755,ESP,Substitution,75,Sub On,0.0
1888,135,1767,ESP,Substitution,83,Sub On,0.0
1889,135,1760,ESP,Substitution,47,Sub On,0.0
1890,135,1768,ESP,Substitution,66,Sub On,0.0
1891,136,1937,IRN,Goal,48,Open Play,0.37
1892,136,1996,MAR,YellowCard,18,Foul,0.0
1893,136,1935,IRN,YellowCard,34,Foul,0.0
1894,136,1951,IRN,YellowCard,49,Foul,0.0
1895,136,1981,MAR,Substitution,84,Sub On,0.0
1896,136,1993,MAR,Substitution,65,Sub On,0.0
1897,136,1980,MAR,Substitution,68,Sub On,0.0
1898,136,1954,IRN,Substitution,66,Sub On,0.0
1899,136,1941,IRN,Substitution,77,Sub On,0.0
1900,136,1935,IRN,Substitution,57,Sub On,0.0
1901,136,1936,IRN,Substitution,81,Sub On,0.0
1902,136,1941,IRN,Substitution,55,Sub On,0.0
1903,137,1787,POR,Goal,65,Open Play,0.67
1904,137,1779,POR,YellowCard,59,Foul,0.0
1905,137,1794,POR,YellowCard,25,Foul,0.0
1906,137,1792,POR,YellowCard,9,Foul,0.0
1907,137,1996,MAR,YellowCard,13,Foul,0.0
1908,137,1791,POR,Substitution,57,Sub On,0.0
1909,137,1774,POR,Substitution,52,Sub On,0.0
1910,137,1792,POR,Substitution,47,Sub On,0.0
1911,137,1773,POR,Substitution,74,Sub On,0.0
1912,137,1790,POR,Substitution,72,Sub On,0.0
1913,137,1998,MAR,Substitution,55,Sub On,0.0
1914,137,1991,MAR,Substitution,71,Sub On,0.0
1915,137,1999,MAR,Substitution,81,Sub On,0.0
1916,137,1981,MAR,Substitution,50,Sub On,0.0
1917,137,1998,MAR,Substitution,51,Sub On,0.0
1918,138,1764,ESP,Goal,2,Open Play,0.88
1919,138,1933,IRN,YellowCard,89,Foul,0.0
1920,138,1750,ESP,YellowCard,33,Foul,0.0
1921,138,1767,ESP,YellowCard,38,Foul,0.0
1922,138,1768,ESP,YellowCard,83,Foul,0.0
1923,138,1935,IRN,Substitution,87,Sub On,0.0
1924,138,1942,IRN,Substitution,88,Sub On,0.0
1925,138,1952,IRN,Substitution,69,Sub On,0.0
1926,138,1945,IRN,Substitution,76,Sub On,0.0
1927,138,1756,ESP,Substitution,54,Sub On,0.0
1928,138,1766,ESP,Substitution,80,Sub On,0.0
1929,138,1760,ESP,Substitution,50,Sub On,0.0
1930,138,1756,ESP,Substitution,69,Sub On,0.0
1931,139,1949,IRN,Goal,92,Open Play,0.65
1932,139,1787,POR,Goal,41,Penalty,0.12
1933,139,1791,POR,YellowCard,91,Foul,0.0
1934,139,1947,IRN,YellowCard,72,Foul,0.0
1935,139,1792,POR,YellowCard,60,Foul,0.0
1936,139,1794,POR,YellowCard,62,Foul,0.0
1937,139,1952,IRN,YellowCard,74,Foul,0.0
1938,139,1944,IRN,YellowCard,6,Foul,0.0
1939,139,1953,IRN,Substitution,79,Sub On,0.0
1940,139,1936,IRN,Substitution,70,Sub On,0.0
1941,139,1943,IRN,Substitution,60,Sub On,0.0
1942,139,1942,IRN,Substitution,67,Sub On,0.0
1943,139,1782,POR,Substitution,78,Sub On,0.0
1944,139,1772,POR,Substitution,75,Sub On,0.0
1945,139,1791,POR,Substitution,62,Sub On,0.0
1946,140,1765,ESP,Goal,75,Open Play,0.29
1947,140,1761,ESP,Goal,1,Open Play,0.34
1948,140,1999,MAR,Goal,51,Open Play,0.58
1949,140,1994,MAR,Goal,11,Open Play,0.44
1950,140,1997,MAR,YellowCard,37,Foul,0.0
1951,140,1755,ESP,YellowCard,16,Foul,0.0
1952,140,1770,ESP,Substitution,66,Sub On,0.0
1953,140,1762,ESP,Substitution,47,Sub On,0.0
1954,140,1753,ESP,Substitution,88,Sub On,0.0
1955,140,1750,ESP,Substitution,75,Sub On,0.0
1956,140,1755,ESP,Substitution,53,Sub On,0.0
1957,140,1986,MAR,Substitution,64,Sub On,0.0
1958,140,2000,MAR,Substitution,69,Sub On,0.0
1959,140,1987,MAR,Substitution,57,Sub On,0.0
1960,141,1484,FRA,Goal,39,Open Play,0.33
1961,141,1481,FRA,Goal,72,Open Play,0.72
1962,141,2181,AUS,Goal,15,Open Play,0.27
1963,141,1491,FRA,YellowCard,84,Foul,0.0
1964,141,1478,FRA,YellowCard,37,Foul,0.0
1965,141,2181,AUS,YellowCard,25,Foul,0.0
1966,141,2169,AUS,YellowCard,47,Foul,0.0
1967,141,1493,FRA,Substitution,84,Sub On,0.0
1968,141,1488,FRA,Substitution,53,Sub On,0.0
1969,141,1489,FRA,Substitution,85,Sub On,0.0
1970,141,2182,AUS,Substitution,64,Sub On,0.0
1971,141,2168,AUS,Substitution,71,Sub On,0.0
1972,141,2176,AUS,Substitution,70,Sub On,0.0
1973,142,1682,DEN,Goal,72,Open Play,0.14
1974,142,1699,DEN,YellowCard,88,Foul,0.0
1975,142,1693,DEN,YellowCard,49,Foul,0.0
1976,142,2117,PER,Substitution,60,Sub On,0.0
1977,142,2126,PER,Substitution,63,Sub On,0.0
1978,142,2119,PER,Substitution,63,Sub On,0.0
1979,142,1685,DEN,Substitution,70,Sub On,0.0
1980,142,1684,DEN,Substitution,49,Sub On,0.0
1981,142,1689,DEN,Substitution,57,Sub On,0.0
1982,143,1474,FRA,Goal,73,Open Play,0.21
1983,143,1475,FRA,YellowCard,68,Foul,0.0
1984,143,1484,FRA,YellowCard,51,Foul,0.0
1985,143,1490,FRA,YellowCard,80,Foul,0.0
1986,143,1494,FRA,Substitution,64,Sub On,0.0
1987,143,1493,FRA,Substitution,71,Sub On,0.0
1988,143,1479,FRA,Substitution,47,Sub On,0.0
1989,143,1478,FRA,Substitution,57,Sub On,0.0
1990,143,1490,FRA,Substitution,56,Sub On,0.0
1991,143,2125,PER,Substitution,82,Sub On,0.0
1992,143,2135,PER,Substitution,88,Sub On,0.0
1993,143,2123,PER,Substitution,60,Sub On,0.0
1994,144,1681,DEN,Goal,30,Open Play,0.15
1995,144,2176,AUS,Goal,51,Open Play,0.1
1996,144,1692,DEN,YellowCard,28,Foul,0.0
1997,144,2166,AUS,YellowCard,20,Foul,0.0
1998,144,1698,DEN,Substitution,88,Sub On,0.0
1999,144,1702,DEN,Substitution,87,Sub On,0.0
2000,144,1696,DEN,Substitution,52,Sub On,0.0
2001,144,2183,AUS,Substitution,58,Sub On,0.0
2002,144,2171,AUS,Substitution,70,Sub On,0.0
2003,144,2179,AUS,Substitution,75,Sub On,0.0
2004,144,2165,AUS,Substitution,76,Sub On,0.0
2005,145,2137,PER,Goal,71,Open Play,0.25
2006,145,2119,PER,Goal,13,Open Play,0.84
2007,145,2120,PER,YellowCard,40,Foul,0.0
2008,145,2169,AUS,YellowCard,84,Foul,0.0
2009,145,2120,PER,YellowCard,44,Foul,0.0
2010,145,2175,AUS,Substitution,77,Sub On,0.0
2011,145,2182,AUS,Substitution,71,Sub On,0.0
2012,145,2170,AUS,Substitution,46,Sub On,0.0
2013,145,2119,PER,Substitution,74,Sub On,0.0
2014,145,2129,PER,Substitution,79,Sub On,0.0
2015,145,2135,PER,Substitution,87,Sub On,0.0
2016,145,2117,PER,Substitution,60,Sub On,0.0
2017,145,2121,PER,Substitution,85,Sub On,0.0
2018,146,1476,FRA,YellowCard,71,Foul,0.0
2019,146,1477,FRA,YellowCard,52,Foul,0.0
2020,146,1494,FRA,YellowCard,42,Foul,0.0
2021,146,1691,DEN,YellowCard,8,Foul,0.0
2022,146,1698,DEN,YellowCard,44,Foul,0.0
2023,146,1681,DEN,Substitution,53,Sub On,0.0
2024,146,1683,DEN,Substitution,72,Sub On,0.0
2025,146,1693,DEN,Substitution,68,Sub On,0.0
2026,146,1698,DEN,Substitution,73,Sub On,0.0
2027,146,1683,DEN,Substitution,49,Sub On,0.0
2028,146,1489,FRA,Substitution,62,Sub On,0.0
2029,146,1490,FRA,Substitution,59,Sub On,0.0
2030,146,1483,FRA,Substitution,60,Sub On,0.0
2031,146,1475,FRA,Substitution,62,Sub On,0.0
2032,147,1840,ARG,Goal,30,Open Play,0.32
2033,147,2098,ISL,Goal,38,Open Play,0.62
2034,147,2102,ISL,YellowCard,87,Foul,0.0
2035,147,2096,ISL,YellowCard,5,Foul,0.0
2036,147,2109,ISL,YellowCard,12,Foul,0.0
2037,147,2103,ISL,YellowCard,77,Foul,0.0
2038,147,1833,ARG,Substitution,88,Sub On,0.0
2039,147,1831,ARG,Substitution,66,Sub On,0.0
2040,147,1832,ARG,Substitution,68,Sub On,0.0
2041,147,1836,ARG,Substitution,52,Sub On,0.0
2042,147,1834,ARG,Substitution,87,Sub On,0.0
2043,147,2099,ISL,Substitution,52,Sub On,0.0
2044,147,2095,ISL,Substitution,46,Sub On,0.0
2045,147,2097,ISL,Substitution,47,Sub On,0.0
2046,148,1498,CRO,Goal,92,Open Play,0.44
2047,148,1514,CRO,Goal,16,Open Play,0.43
2048,148,2066,NGA,YellowCard,8,Foul,0.0
2049,148,2062,NGA,YellowCard,82,Foul,0.0
2050,148,2061,NGA,YellowCard,84,Foul,0.0
2051,148,2066,NGA,YellowCard,47,Foul,0.0
2052,148,2053,NGA,YellowCard,5,Foul,0.0
2053,148,1505,CRO,Substitution,88,Sub On,0.0
2054,148,1500,CRO,Substitution,88,Sub On,0.0
2055,148,1501,CRO,Substitution,51,Sub On,0.0
2056,148,1507,CRO,Substitution,63,Sub On,0.0
2057,148,1509,CRO,Substitution,67,Sub On,0.0
2058,148,2052,NGA,Substitution,63,Sub On,0.0
2059,148,2052,NGA,Substitution,81,Sub On,0.0
2060,148,2062,NGA,Substitution,72,Sub On,0.0
2061,148,2067,NGA,Substitution,49,Sub On,0.0
2062,148,2052,NGA,Substitution,61,Sub On,0.0
2063,149,1511,CRO,Goal,37,Open Play,0.07
2064,149,1515,CRO,Goal,48,Open Play,0.43
2065,149,1507,CRO,Goal,80,Open Play,0.44
2066,149,1511,CRO,YellowCard,83,Foul,0.0
2067,149,1501,CRO,YellowCard,91,Foul,0.0
2068,149,1824,ARG,Substitution,72,Sub On,0.0
2069,149,1838,ARG,Substitution,66,Sub On,0.0
2070,149,1838,ARG,Substitution,60,Sub On,0.0
2071,149,1499,CRO,Substitution,49,Sub On,0.0
2072,149,1518,CRO,Substitution,88,Sub On,0.0
2073,149,1513,CRO,Substitution,80,Sub On,0.0
2074,149,1508,CRO,Substitution,74,Sub On,0.0
2075,150,2062,NGA,Goal,83,Penalty,0.11
2076,150,2061,NGA,Goal,44,Open Play,0.83
2077,150,2115,ISL,YellowCard,47,Foul,0.0
2078,150,2095,ISL,YellowCard,48,Foul,0.0
2079,150,2066,NGA,YellowCard,77,Foul,0.0
2080,150,2051,NGA,Substitution,79,Sub On,0.0
2081,150,2050,NGA,Substitution,63,Sub On,0.0
2082,150,2060,NGA,Substitution,89,Sub On,0.0
2083,150,2111,ISL,Substitution,70,Sub On,0.0
2084,150,2105,ISL,Substitution,49,Sub On,0.0
2085,150,2109,ISL,Substitution,52,Sub On,0.0
2086,150,2108,ISL,Substitution,52,Sub On,0.0
2087,151,2061,NGA,Goal,65,Open Play,0.61
2088,151,1819,ARG,Goal,80,Own Goal,0.78
2089,151,1831,ARG,Goal,33,Open Play,0.53
2090,151,1832,ARG,YellowCard,61,Foul,0.0
2091,151,2053,NGA,YellowCard,58,Foul,0.0
2092,151,2061,NGA,Substitution,80,Sub On,0.0
2093,151,2066,NGA,Substitution,50,Sub On,0.0
2094,151,2055,NGA,Substitution,55,Sub On,0.0
2095,151,2060,NGA,Substitution,64,Sub On,0.0
2096,151,1825,ARG,Substitution,70,Sub On,0.0
2097,151,1825,ARG,Substitution,61,Sub On,0.0
2098,151,1840,ARG,Substitution,70,Sub On,0.0
2099,151,1821,ARG,Substitution,69,Sub On,0.0
2100,152,2114,ISL,Goal,81,Open Play,0.25
2101,152,1496,CRO,Goal,88,Open Play,0.17
2102,152,1503,CRO,Goal,91,Open Play,0.49
2103,152,1510,CRO,YellowCard,28,Foul,0.0
2104,152,1516,CRO,YellowCard,52,Foul,0.0
2105,152,2116,ISL,YellowCard,84,Foul,0.0
2106,152,2101,ISL,Substitution,76,Sub On,0.0
2107,152,2096,ISL,Substitution,58,Sub On,0.0
2108,152,2107,ISL,Substitution,66,Sub On,0.0
2109,152,2102,ISL,Substitution,84,Sub On,0.0
2110,152,2099,ISL,Substitution,58,Sub On,0.0
2111,152,1506,CRO,Substitution,84,Sub On,0.0
2112,152,1501,CRO,Substitution,89,Sub On,0.0
2113,152,1514,CRO,Substitution,59,Sub On,0.0
2114,152,1504,CRO,Substitution,77,Sub On,0.0
2115,153,1603,BRA,Goal,66,Open Play,0.39
2116,153,1798,SUI,Goal,85,Open Play,0.52
2117,153,1592,BRA,YellowCard,40,Foul,0.0
2118,153,1814,SUI,YellowCard,39,Foul,0.0
2119,153,1795,SUI,YellowCard,27,Foul,0.0
2120,153,1598,BRA,Substitution,69,Sub On,0.0
2121,153,1590,BRA,Substitution,47,Sub On,0.0
2122,153,1608,BRA,Substitution,52,Sub On,0.0
2123,153,1609,BRA,Substitution,62,Sub On,0.0
2124,153,1603,BRA,Substitution,49,Sub On,0.0
2125,153,1814,SUI,Substitution,84,Sub On,0.0
2126,153,1813,SUI,Substitution,73,Sub On,0.0
2127,153,1808,SUI,Substitution,84,Sub On,0.0
2128,153,1815,SUI,Substitution,87,Sub On,0.0
2129,154,2190,CRI,YellowCard,36,Foul,0.0
2130,154,2194,CRI,Substitution,76,Sub On,0.0
2131,154,2186,CRI,Substitution,67,Sub On,0.0
2132,154,2189,CRI,Substitution,77,Sub On,0.0
2133,155,1609,BRA,Goal,7,Open Play,0.14
2134,155,1609,BRA,Goal,41,Own Goal,0.13
2135,155,2198,CRI,YellowCard,76,Foul,0.0
2136,155,1588,BRA,YellowCard,70,Foul,0.0
2137,155,2193,CRI,YellowCard,48,Foul,0.0
2138,155,2195,CRI,YellowCard,9,Foul,0.0
2139,155,1602,BRA,RedCard,65,Serious Foul,0.0
2140,155,1599,BRA,Substitution,51,Sub On,0.0
2141,155,1609,BRA,Substitution,72,Sub On,0.0
2142,155,1590,BRA,Substitution,83,Sub On,0.0
2143,155,2195,CRI,Substitution,78,Sub On,0.0
2144,155,2189,CRI,Substitution,59,Sub On,0.0
2145,155,2189,CRI,Substitution,64,Sub On,0.0
2146,156,1797,SUI,Goal,33,Open Play,0.57
2147,156,1812,SUI,Goal,20,Open Play,0.21
2148,156,1814,SUI,YellowCard,60,Foul,0.0
2149,156,1817,SUI,Substitution,65,Sub On,0.0
2150,156,1808,SUI,Substitution,62,Sub On,0.0
2151,156,1798,SUI,Substitution,63,Sub On,0.0
2152,156,1803,SUI,Substitution,81,Sub On,0.0
2153,156,1796,SUI,Substitution,56,Sub On,0.0
2154,157,1609,BRA,Goal,18,Open Play,0.45
2155,157,1595,BRA,Goal,74,Open Play,0.84
2156,157,1608,BRA,YellowCard,25,Foul,0.0
2157,157,1610,BRA,Substitution,57,Sub On,0.0
2158,157,1603,BRA,Substitution,50,Sub On,0.0
2159,157,1605,BRA,Substitution,79,Sub On,0.0
2160,157,1596,BRA,Substitution,80,Sub On,0.0
2161,157,1598,BRA,Substitution,78,Sub On,0.0
2162,158,1797,SUI,Goal,16,Open Play,0.62
2163,158,1798,SUI,Goal,87,Open Play,0.79
2164,158,2187,CRI,Goal,53,Open Play,0.59
2165,158,2206,CRI,Goal,63,Open Play,0.39
2166,158,1810,SUI,YellowCard,54,Foul,0.0
2167,158,1795,SUI,YellowCard,3,Foul,0.0
2168,158,1795,SUI,Substitution,60,Sub On,0.0
2169,158,1814,SUI,Substitution,85,Sub On,0.0
2170,158,1803,SUI,Substitution,75,Sub On,0.0
2171,158,2196,CRI,Substitution,81,Sub On,0.0
2172,158,2188,CRI,Substitution,58,Sub On,0.0
2173,158,2198,CRI,Substitution,47,Sub On,0.0
2174,159,1708,MEX,Goal,74,Open Play,0.44
2175,159,1707,MEX,YellowCard,65,Foul,0.0
2176,159,1850,GER,YellowCard,21,Foul,0.0
2177,159,1843,GER,YellowCard,3,Foul,0.0
2178,159,1719,MEX,RedCard,16,Serious Foul,0.0
2179,159,1860,GER,Substitution,84,Sub On,0.0
2180,159,1863,GER,Substitution,56,Sub On,0.0
2181,159,1859,GER,Substitution,76,Sub On,0.0
2182,159,1862,GER,Substitution,68,Sub On,0.0
2183,159,1713,MEX,Substitution,86,Sub On,0.0
2184,159,1715,MEX,Substitution,63,Sub On,0.0
2185,159,1703,MEX,Substitution,50,Sub On,0.0
2186,160,1613,SWE,Goal,94,Open Play,0.31
2187,160,1632,SWE,YellowCard,4,Foul,0.0
2188,160,1620,SWE,YellowCard,65,Foul,0.0
2189,160,1615,SWE,YellowCard,82,Foul,0.0
2190,160,1632,SWE,YellowCard,30,Foul,0.0
2191,160,1617,SWE,YellowCard,59,Foul,0.0
2192,160,1612,SWE,Substitution,50,Sub On,0.0
2193,160,1626,SWE,Substitution,50,Sub On,0.0
2194,160,1613,SWE,Substitution,85,Sub On,0.0
2195,160,1966,KOR,Substitution,46,Sub On,0.0
2196,160,1956,KOR,Substitution,47,Sub On,0.0
2197,160,1969,KOR,Substitution,78,Sub On,0.0
2198,160,1969,KOR,Substitution,59,Sub On,0.0
2199,161,1844,GER,Goal,42,Open Play,0.57
2200,161,1856,GER,Goal,92,Open Play,0.2
2201,161,1626,SWE,Goal,5,Open Play,0.23
2202,161,1631,SWE,YellowCard,19,Foul,0.0
2203,161,1862,GER,YellowCard,24,Foul,0.0
2204,161,1624,SWE,YellowCard,16,Foul,0.0
2205,161,1848,GER,Substitution,50,Sub On,0.0
2206,161,1856,GER,Substitution,47,Sub On,0.0
2207,161,1852,GER,Substitution,68,Sub On,0.0
2208,161,1617,SWE,Substitution,86,Sub On,0.0
2209,161,1628,SWE,Substitution,87,Sub On,0.0
2210,161,1616,SWE,Substitution,84,Sub On,0.0
2211,161,1630,SWE,Substitution,60,Sub On,0.0
2212,161,1632,SWE,Substitution,75,Sub On,0.0
2213,162,1963,KOR,Goal,15,Open Play,0.58
2214,162,1708,MEX,Goal,24,Open Play,0.23
2215,162,1717,MEX,Goal,17,Open Play,0.25
2216,162,1708,MEX,YellowCard,4,Foul,0.0
2217,162,1956,KOR,YellowCard,9,Foul,0.0
2218,162,1971,KOR,Substitution,47,Sub On,0.0
2219,162,1968,KOR,Substitution,67,Sub On,0.0
2220,162,1966,KOR,Substitution,57,Sub On,0.0
2221,162,1723,MEX,Substitution,70,Sub On,0.0
2222,162,1713,MEX,Substitution,74,Sub On,0.0
2223,162,1719,MEX,Substitution,79,Sub On,0.0
2224,163,1969,KOR,Goal,93,Open Play,0.13
2225,163,1974,KOR,Goal,46,Open Play,0.54
2226,163,1862,GER,YellowCard,45,Foul,0.0
2227,163,1965,KOR,YellowCard,7,Foul,0.0
2228,163,1858,GER,YellowCard,28,Foul,0.0
2229,163,1958,KOR,YellowCard,33,Foul,0.0
2230,163,1857,GER,YellowCard,59,Foul,0.0
2231,163,1957,KOR,Substitution,54,Sub On,0.0
2232,163,1977,KOR,Substitution,63,Sub On,0.0
2233,163,1977,KOR,Substitution,86,Sub On,0.0
2234,163,1852,GER,Substitution,60,Sub On,0.0
2235,163,1860,GER,Substitution,48,Sub On,0.0
2236,163,1843,GER,Substitution,74,Sub On,0.0
2237,163,1859,GER,Substitution,63,Sub On,0.0
2238,163,1860,GER,Substitution,46,Sub On,0.0
2239,164,1626,SWE,Goal,44,Open Play,0.31
2240,164,1633,SWE,Goal,43,Open Play,0.06
2241,164,1631,SWE,Goal,59,Open Play,0.79
2242,164,1718,MEX,YellowCard,1,Foul,0.0
2243,164,1611,SWE,YellowCard,85,Foul,0.0
2244,164,1721,MEX,Substitution,88,Sub On,0.0
2245,164,1703,MEX,Substitution,69,Sub On,0.0
2246,164,1723,MEX,Substitution,82,Sub On,0.0
2247,164,1704,MEX,Substitution,60,Sub On,0.0
2248,164,1723,MEX,Substitution,74,Sub On,0.0
2249,164,1632,SWE,Substitution,49,Sub On,0.0
2250,164,1616,SWE,Substitution,50,Sub On,0.0
2251,164,1621,SWE,Substitution,86,Sub On,0.0
2252,164,1629,SWE,Substitution,55,Sub On,0.0
2253,165,1521,BEL,Goal,3,Open Play,0.2
2254,165,1540,BEL,Goal,52,Open Play,0.87
2255,165,1536,BEL,Goal,30,Open Play,0.29
2256,165,1537,BEL,Substitution,86,Sub On,0.0
2257,165,1521,BEL,Substitution,52,Sub On,0.0
2258,165,1524,BEL,Substitution,52,Sub On,0.0
2259,165,1541,BEL,Substitution,83,Sub On,0.0
2260,166,2012,TUN,Goal,53,Open Play,0.41
2261,166,1549,ENG,Goal,65,Open Play,0.78
2262,166,1560,ENG,Goal,60,Open Play,0.75
2263,166,1550,ENG,YellowCard,60,Foul,0.0
2264,166,1560,ENG,YellowCard,58,Foul,0.0
2265,166,1556,ENG,YellowCard,72,Foul,0.0
2266,166,2009,TUN,YellowCard,35,Foul,0.0
2267,166,2022,TUN,Substitution,53,Sub On,0.0
2268,166,2009,TUN,Substitution,69,Sub On,0.0
2269,166,2003,TUN,Substitution,50,Sub On,0.0
2270,166,1552,ENG,Substitution,83,Sub On,0.0
2271,166,1557,ENG,Substitution,86,Sub On,0.0
2272,166,1545,ENG,Substitution,48,Sub On,0.0
2273,166,1561,ENG,Substitution,66,Sub On,0.0
2274,166,1562,ENG,Substitution,52,Sub On,0.0
2275,167,1521,BEL,Goal,87,Open Play,0.08
2276,167,1536,BEL,Goal,1,Open Play,0.71
2277,167,1532,BEL,Goal,29,Open Play,0.68
2278,167,1519,BEL,Goal,19,Open Play,0.42
2279,167,1532,BEL,Goal,58,Open Play,0.83
2280,167,2017,TUN,Goal,35,Open Play,0.23
2281,167,2008,TUN,Goal,85,Open Play,0.18
2282,167,1520,BEL,YellowCard,89,Foul,0.0
2283,167,1531,BEL,YellowCard,13,Foul,0.0
2284,167,1527,BEL,YellowCard,91,Foul,0.0
2285,167,1540,BEL,YellowCard,9,Foul,0.0
2286,167,2016,TUN,YellowCard,80,Foul,0.0
2287,167,1520,BEL,Substitution,69,Sub On,0.0
2288,167,1535,BEL,Substitution,87,Sub On,0.0
2289,167,1535,BEL,Substitution,54,Sub On,0.0
2290,167,2017,TUN,Substitution,64,Sub On,0.0
2291,167,2007,TUN,Substitution,48,Sub On,0.0
2292,167,2018,TUN,Substitution,78,Sub On,0.0
2293,167,2006,TUN,Substitution,76,Sub On,0.0
2294,167,2012,TUN,Substitution,61,Sub On,0.0
2295,168,1557,ENG,Goal,16,Open Play,0.43
2296,168,1549,ENG,Goal,40,Open Play,0.42
2297,168,1564,ENG,Goal,56,Open Play,0.8
2298,168,1560,ENG,Goal,90,Open Play,0.46
2299,168,1544,ENG,Goal,2,Open Play,0.16
2300,168,1564,ENG,Goal,62,Open Play,0.79
2301,168,1553,ENG,YellowCard,79,Foul,0.0
2302,168,1543,ENG,Substitution,70,Sub On,0.0
2303,168,1545,ENG,Substitution,53,Sub On,0.0
2304,168,1547,ENG,Substitution,69,Sub On,0.0
2305,168,1563,ENG,Substitution,62,Sub On,0.0
2306,169,1536,BEL,Goal,76,Open Play,0.61
2307,169,1556,ENG,YellowCard,12,Foul,0.0
2308,169,1527,BEL,YellowCard,7,Foul,0.0
2309,169,1553,ENG,YellowCard,72,Foul,0.0
2310,169,1531,BEL,YellowCard,59,Foul,0.0
2311,169,1530,BEL,YellowCard,63,Foul,0.0
2312,169,1552,ENG,YellowCard,93,Foul,0.0
2313,169,1564,ENG,Substitution,84,Sub On,0.0
2314,169,1546,ENG,Substitution,68,Sub On,0.0
2315,169,1554,ENG,Substitution,76,Sub On,0.0
2316,169,1544,ENG,Substitution,61,Sub On,0.0
2317,169,1522,BEL,Substitution,51,Sub On,0.0
2318,169,1529,BEL,Substitution,69,Sub On,0.0
2319,169,1536,BEL,Substitution,51,Sub On,0.0
2320,169,1541,BEL,Substitution,46,Sub On,0.0
2321,170,2016,TUN,Goal,88,Open Play,0.66
2322,170,2013,TUN,Goal,51,Penalty,0.11
2323,170,2013,TUN,YellowCard,59,Foul,0.0
2324,170,2010,TUN,YellowCard,68,Foul,0.0
2325,170,2012,TUN,Substitution,58,Sub On,0.0
2326,170,2014,TUN,Substitution,76,Sub On,0.0
2327,170,2013,TUN,Substitution,64,Sub On,0.0
2328,170,2012,TUN,Substitution,82,Sub On,0.0
2329,171,1871,POL,Goal,81,Penalty,0.62
2330,171,1901,SEN,Goal,91,Open Play,0.39
2331,171,1899,SEN,Goal,93,Open Play,0.56
2332,171,1872,POL,YellowCard,38,Foul,0.0
